File,Frame,X,Y,Z
-,5972,-85.291306,-19.189474,-9.038518
-,5973,-85.599922,-19.441942,-9.216063
-,5974,-86.120712,-19.777399,-9.356963
-,5975,-86.456245,-20.180222,-9.397555
-,5976,-86.80397,-20.339615,-9.72695
-,5977,-87.121033,-20.350414,-9.965004
-,5978,-87.713066,-20.329174,-10.318822
-,5979,-88.049545,-20.370403,-10.821725
-,5980,-88.577782,-20.573879,-11.276628
-,5981,-88.880081,-20.664671,-11.496428
-,5982,-89.256493,-20.984018,-11.753882
-,5983,-89.697617,-21.42346,-12.099182
-,5984,-89.965469,-21.779387,-12.231391
-,5985,-90.312576,-22.035334,-12.750973
-,5986,-90.532715,-22.356447,-13.094359
-,5987,-90.720627,-22.606607,-13.536279
-,5988,-90.83741,-23.040958,-14.18449
-,5989,-90.978638,-23.35437,-14.851948
-,5990,-91.047241,-23.78524,-15.440312
-,5991,-91.010643,-24.173983,-16.120955
-,5992,-90.940613,-24.729357,-16.83461
-,5993,-90.586151,-25.409035,-17.556471
-,5994,-90.117638,-26.073517,-18.327684
-,5995,-89.278923,-26.703485,-19.0042
-,5996,-87.914825,-27.360233,-19.355745
-,5997,-86.139267,-28.477148,-19.673111
-,5998,-83.868805,-30.337217,-19.593332
-,5999,-80.331139,-32.177265,-18.841595
-,6000,-75.289032,-34.995945,-16.161171
-,6001,-69.805649,-37.003593,-12.525763
-,6002,-63.850933,-38.551792,-8.331273
-,6003,-58.129711,-38.759281,-4.488448
-,6004,-52.959854,-37.011307,-1.34587
-,6005,-48.644798,-34.2379,0.660487
-,6006,-45.030472,-31.102087,2.060933
-,6007,-42.646458,-28.136797,2.312836
-,6008,-41.83411,-25.447609,1.310349
-,6009,-42.416222,-23.831984,-1.755256
-,6010,-44.607182,-22.512423,-4.303732
-,6011,-47.114368,-22.006845,-5.917736
-,6012,-50.237568,-21.951216,-6.259422
-,6013,-53.265221,-22.419394,-5.638558
-,6014,-56.168381,-23.018957,-5.092882
-,6015,-58.640789,-23.816334,-4.608654
-,6016,-60.794395,-24.740784,-4.919777
-,6017,-62.550011,-25.481241,-5.783803
-,6018,-63.789043,-26.485718,-7.214268
-,6019,-65.144089,-27.169708,-8.847269
-,6020,-66.513199,-27.940886,-10.655993
-,6021,-68.067047,-28.84411,-11.874068
-,6022,-70.059372,-29.44521,-12.640018
-,6023,-71.660378,-30.296642,-12.856698
-,6024,-73.227547,-30.947901,-13.136799
-,6025,-74.860916,-31.333637,-13.8949
-,6026,-76.333717,-31.461491,-14.52318
-,6027,-77.515541,-31.227806,-15.597572
-,6028,-78.641045,-30.740387,-16.743692
-,6029,-79.187508,-29.943195,-16.934679
-,6030,-79.762825,-28.919226,-17.199995
-,6031,-80.363129,-27.649933,-16.852634
-,6032,-80.728622,-26.688866,-16.955563
-,6033,-81.215866,-25.983446,-17.37327
-,6034,-81.506233,-26.211557,-18.348732
-,6035,-81.778275,-26.65597,-19.27647
-,6036,-82.089325,-27.536385,-20.093704
-,6037,-82.418709,-28.621857,-20.831295
-,6038,-82.794266,-29.592621,-21.145378
-,6039,-83.365814,-30.068581,-21.342421
-,6040,-83.746918,-30.206837,-21.739374
-,6041,-84.221031,-29.792854,-22.220543
-,6042,-84.346725,-29.22414,-22.59288
-,6043,-84.583794,-28.68565,-22.871912
-,6044,-84.676575,-28.237713,-22.878977
-,6045,-84.857254,-27.941881,-23.114458
-,6046,-85.087936,-27.970871,-23.302889
-,6047,-85.673004,-28.219591,-23.331738
-,6048,-85.833641,-28.508194,-22.886925
-,6049,-84.713814,-28.254026,-20.177912
-,6050,-83.283409,-27.950439,-17.227877
-,6051,-80.982986,-29.055079,-14.931863
-,6052,-77.650215,-30.866926,-12.372898
-,6053,-74.961441,-30.218628,-11.209738
-,6054,-74.559212,-27.479525,-12.135224
-,6055,-74.849846,-25.711422,-12.616746
-,6056,-75.239235,-24.512352,-11.74244
-,6057,-75.372742,-23.692898,-11.068043
-,6058,-76.138222,-23.515293,-10.779375
-,6059,-76.622452,-23.512857,-10.435971
-,6060,-77.204636,-23.307751,-10.243835
-,6061,-77.798325,-22.723845,-10.226968
-,6062,-78.391777,-22.270193,-9.777753
-,6063,-78.863167,-22.167593,-9.574293
-,6064,-78.94722,-22.274986,-9.514096
-,6065,-79.403191,-22.344339,-9.381436
-,6066,-79.761719,-22.609047,-9.29548
-,6067,-80.077515,-22.679731,-9.220793
-,6068,-80.26194,-22.333199,-9.229478
-,6069,-80.616669,-21.607307,-9.428373
-,6070,-80.722763,-20.825325,-9.637982
-,6071,-80.824852,-20.408829,-9.723104
-,6072,-80.999008,-20.239763,-9.664829
-,6073,-81.264946,-20.416258,-9.598334
-,6074,-81.407043,-20.696711,-9.402099
-,6075,-81.443871,-20.921906,-9.346435
-,6076,-81.668861,-20.929737,-9.067657
-,6077,-81.720375,-20.676849,-8.813508
-,6078,-81.849152,-20.480148,-8.965491
-,6079,-81.813911,-20.155985,-8.895202
-,6080,-81.956551,-19.719868,-8.717059
-,6081,-82.243095,-19.317341,-8.735592
-,6082,-82.437111,-19.481764,-8.677905
-,6083,-82.763313,-19.663738,-8.722422
-,6084,-83.098656,-19.957417,-8.681587
-,6085,-83.661201,-20.5639,-8.977592
-,6086,-83.892242,-21.05348,-9.068667
-,6087,-84.331604,-21.267687,-9.249981
-,6088,-85.02578,-21.218723,-9.637609
-,6089,-85.286171,-21.317797,-9.684559
-,6090,-85.940758,-21.299438,-9.976422
-,6091,-86.378952,-21.486439,-10.334388
-,6092,-87.014168,-21.588476,-10.734753
-,6093,-87.507133,-22.20557,-10.866429
-,6094,-87.917854,-22.863031,-11.164108
-,6095,-88.63549,-23.231363,-11.47241
-,6096,-89.074905,-23.558128,-11.805891
-,6097,-89.704742,-23.739109,-12.292801
-,6098,-90.222275,-23.871151,-12.592683
-,6099,-90.792366,-24.248671,-12.94008
-,6100,-91.100548,-24.524534,-13.266925
-,6101,-91.405899,-24.733986,-13.645288
-,6102,-91.68325,-25.058174,-14.077891
-,6103,-91.758102,-25.235371,-14.534747
-,6104,-91.90567,-25.420027,-15.120369
-,6105,-91.891861,-25.930565,-15.71991
-,6106,-91.748871,-26.375113,-16.288988
-,6107,-91.503296,-27.017143,-17.008492
-,6108,-90.921249,-27.768763,-17.853287
-,6109,-90.007591,-28.423428,-18.236439
-,6110,-88.695312,-29.203857,-18.46209
-,6111,-86.846909,-30.656963,-18.583096
-,6112,-84.056503,-32.536926,-17.977259
-,6113,-80.428436,-34.487518,-16.660551
-,6114,-75.110504,-36.921062,-13.703089
-,6115,-69.71093,-38.474922,-9.943798
-,6116,-63.988575,-39.14156,-6.287267
-,6117,-58.814861,-37.991478,-3.249003
-,6118,-54.572586,-35.225948,-1.162332
-,6119,-50.994637,-31.844013,-0.278814
-,6120,-48.393726,-28.385456,-0.141269
-,6121,-46.358562,-25.351538,-0.998266
-,6122,-45.409355,-23.102152,-2.723211
-,6123,-45.473698,-21.751036,-5.086476
-,6124,-47.26318,-20.610664,-6.665735
-,6125,-50.364506,-20.638678,-7.792501
-,6126,-53.930725,-21.275059,-7.78184
-,6127,-57.337791,-22.323576,-7.177638
-,6128,-60.261078,-23.764786,-6.796577
-,6129,-62.44595,-25.364418,-6.597605
-,6130,-63.823898,-26.824825,-6.924536
-,6131,-64.930237,-27.976843,-7.728257
-,6132,-65.724304,-28.838844,-8.499366
-,6133,-66.558334,-29.241211,-9.483914
-,6134,-67.353149,-29.514221,-10.132529
-,6135,-68.444115,-29.593618,-10.447312
-,6136,-69.731552,-29.486654,-10.694062
-,6137,-71.313812,-29.505274,-11.003308
-,6138,-73.203651,-29.037222,-11.434833
-,6139,-74.623909,-29.094202,-12.159068
-,6140,-75.955498,-28.78158,-12.882927
-,6141,-77.292381,-28.6059,-13.824579
-,6142,-78.151672,-28.205784,-14.78758
-,6143,-78.580872,-27.829248,-15.499508
-,6144,-79.173416,-27.046751,-15.89212
-,6145,-79.450363,-26.912903,-16.486746
-,6146,-80.015549,-26.561901,-16.949774
-,6147,-80.732224,-26.085033,-17.259256
-,6148,-81.298256,-26.158672,-17.641624
-,6149,-81.736198,-26.20462,-17.700493
-,6150,-82.05117,-26.432053,-17.669804
-,6151,-82.366135,-26.886787,-17.882174
-,6152,-82.192711,-27.688391,-18.133158
-,6153,-81.758934,-28.278746,-18.266443
-,6154,-81.4814,-28.679729,-18.120901
-,6155,-81.158363,-28.678936,-18.309273
-,6156,-81.262192,-27.95336,-18.489113
-,6157,-81.961945,-26.891392,-19.154459
-,6158,-82.622009,-25.810593,-19.656645
-,6159,-83.032265,-25.167648,-20.062063
-,6160,-83.209213,-25.160728,-20.592974
-,6161,-83.587593,-25.267763,-20.546009
-,6162,-83.822128,-25.870426,-20.556787
-,6163,-84.187996,-26.855698,-20.337101
-,6164,-83.851173,-27.399025,-19.578413
-,6165,-82.389442,-27.418484,-15.4985
-,6166,-80.3582,-28.570484,-12.427258
-,6167,-77.11731,-30.442375,-9.689086
-,6168,-73.286911,-30.65115,-7.010733
-,6169,-71.345947,-27.347021,-6.987378
-,6170,-70.971306,-23.802156,-7.279672
-,6171,-71.193382,-22.1068,-6.378077
-,6172,-72.109299,-20.512777,-6.550156
-,6173,-73.437973,-19.239244,-7.341015
-,6174,-74.033524,-19.027529,-7.249494
-,6175,-74.984398,-19.309834,-7.093586
-,6176,-75.791336,-18.975941,-6.942001
-,6177,-76.294106,-18.940992,-6.66139
-,6178,-76.99752,-19.482595,-6.527421
-,6179,-77.460594,-19.855402,-6.328104
-,6180,-77.838272,-20.007498,-6.325306
-,6181,-78.403152,-20.149801,-6.356291
-,6182,-78.6166,-20.022419,-6.187877
-,6183,-78.966537,-19.541876,-6.313806
-,6184,-79.128998,-18.642977,-6.505096
-,6185,-79.493149,-17.49366,-6.766696
-,6186,-79.779076,-16.612844,-6.991505
-,6187,-79.980789,-16.254091,-7.12558
-,6188,-80.171814,-16.43026,-6.841775
-,6189,-80.441383,-16.880611,-6.617946
-,6190,-80.689369,-17.211651,-6.47906
-,6191,-80.867424,-17.551067,-6.202749
-,6192,-81.083023,-17.77161,-6.341249
-,6193,-81.299599,-17.749477,-6.285962
-,6194,-81.606277,-17.711628,-6.288647
-,6195,-81.633003,-18.239328,-6.17151
-,6196,-81.896584,-18.204346,-6.295709
-,6197,-82.043983,-18.407026,-6.437453
-,6198,-82.469101,-18.495428,-6.500708
-,6199,-82.989296,-18.611313,-6.786055
-,6200,-83.343056,-18.934774,-7.082263
-,6201,-83.775558,-19.299911,-7.175277
-,6202,-84.309319,-19.314531,-7.442051
-,6203,-84.930046,-19.500593,-7.979542
-,6204,-85.121849,-19.903566,-8.174031
-,6205,-85.683022,-20.036856,-8.419302
-,6206,-86.160423,-20.171223,-8.603063
-,6207,-86.585464,-20.431311,-8.962379
-,6208,-87.045273,-20.689131,-9.252348
-,6209,-87.55761,-21.105906,-9.562294
-,6210,-88.074898,-21.70924,-9.873725
-,6211,-88.683456,-21.913883,-10.147449
-,6212,-88.840553,-22.169521,-10.519639
-,6213,-89.17701,-22.407143,-10.821047
-,6214,-89.762276,-22.610561,-11.368352
-,6215,-90.204155,-22.962805,-11.724726
-,6216,-90.38176,-23.273903,-12.156183
-,6217,-90.6549,-23.663517,-12.780964
-,6218,-90.874176,-23.795908,-13.237589
-,6219,-90.980438,-24.092266,-13.66164
-,6220,-91.078339,-24.413504,-14.267835
-,6221,-90.885849,-24.87833,-14.795731
-,6222,-90.741356,-25.476271,-15.363247
-,6223,-90.380066,-26.35017,-16.108334
-,6224,-89.775444,-27.159597,-16.887531
-,6225,-88.685905,-28.198473,-17.275787
-,6226,-87.130508,-29.585505,-17.636528
-,6227,-85.048553,-31.62676,-17.53339
-,6228,-82.055733,-34.125462,-17.010971
-,6229,-77.637497,-36.743126,-14.900304
-,6230,-71.973854,-39.197868,-11.296998
-,6231,-65.824196,-40.997673,-6.971941
-,6232,-59.649765,-41.663387,-2.707632
-,6233,-53.996223,-40.518772,0.941698
-,6234,-48.916229,-38.188446,3.54979
-,6235,-44.575493,-35.128624,5.861291
-,6236,-41.400124,-32.177433,6.361676
-,6237,-39.151894,-29.301744,5.648
-,6238,-38.417397,-26.782471,3.941035
-,6239,-40.332912,-25.653841,0.088242
-,6240,-43.326,-25.115957,-2.523701
-,6241,-47.186378,-25.050432,-3.667646
-,6242,-50.891735,-25.535759,-3.461455
-,6243,-54.378765,-26.438868,-3.070657
-,6244,-57.49477,-27.316847,-2.654587
-,6245,-60.275608,-27.992081,-3.698725
-,6246,-62.706142,-27.952456,-5.464408
-,6247,-64.783722,-27.530048,-7.73566
-,6248,-66.564255,-26.780008,-9.258119
-,6249,-68.104858,-26.019691,-10.727842
-,6250,-69.75872,-25.144178,-11.386286
-,6251,-71.290138,-24.297262,-11.771359
-,6252,-72.778542,-24.296499,-11.846626
-,6253,-74.354599,-24.748772,-12.82516
-,6254,-75.200249,-25.606194,-12.860006
-,6255,-75.943703,-26.325268,-13.148522
-,6256,-76.357567,-27.249489,-13.431323
-,6257,-76.807014,-27.803553,-13.799824
-,6258,-76.934578,-28.207266,-13.862645
-,6259,-77.067017,-28.095228,-13.897202
-,6260,-76.997856,-27.630344,-14.122746
-,6261,-76.831978,-26.616495,-14.189666
-,6262,-76.775925,-25.782173,-14.612329
-,6263,-76.343452,-25.311874,-14.993942
-,6264,-76.209633,-25.333376,-15.376723
-,6265,-76.374168,-25.59786,-15.815918
-,6266,-76.594101,-26.099821,-16.652666
-,6267,-76.888931,-26.683491,-17.073112
-,6268,-77.165848,-27.089476,-17.487511
-,6269,-77.41906,-27.173441,-17.357637
-,6270,-77.502907,-26.490526,-17.227184
-,6271,-77.377083,-26.094595,-17.043211
-,6272,-77.394768,-25.781275,-17.324533
-,6273,-77.526321,-26.191236,-18.372782
-,6274,-78.21106,-26.939491,-19.439543
-,6275,-78.663109,-27.944412,-19.86017
-,6276,-79.027542,-28.715609,-19.232628
-,6277,-77.947556,-28.774502,-16.77718
-,6278,-76.870628,-29.040567,-13.903916
-,6279,-73.924362,-30.237524,-10.248755
-,6280,-68.736153,-31.97031,-5.566048
-,6281,-64.886124,-29.419687,-3.63996
-,6282,-64.210327,-24.152615,-4.189352
-,6283,-65.371445,-21.215681,-5.410723
-,6284,-66.756226,-19.167608,-6.105915
-,6285,-67.961739,-16.886747,-6.862765
-,6286,-68.949516,-16.489557,-7.032474
-,6287,-70.146919,-16.929661,-6.893092
-,6288,-71.135239,-17.551847,-6.579931
-,6289,-71.903267,-17.743504,-6.306216
-,6290,-72.494072,-17.92684,-6.081895
-,6291,-73.238083,-18.198164,-5.794139
-,6292,-73.858292,-18.210688,-5.736172
-,6293,-74.558876,-18.047977,-5.8698
-,6294,-75.235031,-17.60512,-6.054098
-,6295,-75.940048,-17.229839,-6.308356
-,6296,-76.366852,-17.044815,-6.396827
-,6297,-76.996529,-16.667803,-6.56688
-,6298,-77.634186,-16.107185,-6.844858
-,6299,-77.950516,-15.75107,-7.067868
-,6300,-78.380402,-15.455831,-7.207421
-,6301,-78.698044,-15.597337,-7.328593
-,6302,-79.025673,-15.553222,-7.388605
-,6303,-79.244225,-15.81703,-7.26019
-,6304,-79.39019,-15.968127,-7.277895
-,6305,-79.676308,-16.039555,-7.059035
-,6306,-79.935684,-16.22802,-7.024058
-,6307,-80.012337,-16.021503,-7.158977
-,6308,-80.380051,-15.790315,-7.211679
-,6309,-80.454178,-15.786403,-7.021635
-,6310,-80.679092,-16.010294,-6.876272
-,6311,-80.67836,-16.082018,-6.840213
-,6312,-80.93502,-16.386105,-6.889314
-,6313,-81.263084,-16.527092,-6.957915
-,6314,-81.638039,-16.585049,-7.107479
-,6315,-82.099686,-16.74872,-7.18709
-,6316,-82.521233,-16.816528,-7.318551
-,6317,-83.012016,-16.810535,-7.528026
-,6318,-83.665283,-16.835564,-7.602086
-,6319,-84.252113,-16.832823,-7.742146
-,6320,-84.920738,-16.772474,-7.801221
-,6321,-85.310463,-16.901524,-8.109552
-,6322,-85.973572,-17.258503,-8.248466
-,6323,-86.633118,-17.689276,-8.578164
-,6324,-87.182602,-18.046482,-8.725358
-,6325,-87.993782,-18.522984,-8.94844
-,6326,-88.785393,-18.650215,-9.255657
-,6327,-89.593674,-18.871536,-9.614229
-,6328,-90.407516,-18.981182,-10.053522
-,6329,-91.057266,-19.216896,-10.464199
-,6330,-91.818954,-19.44429,-11.04636
-,6331,-92.606583,-19.779043,-11.698527
-,6332,-93.340225,-20.153767,-12.445004
-,6333,-93.914558,-20.752884,-13.293065
-,6334,-94.327484,-21.27524,-14.086236
-,6335,-94.436188,-21.978844,-14.712745
-,6336,-94.468163,-22.648714,-15.553391
-,6337,-94.630402,-23.465397,-16.539759
-,6338,-94.014053,-24.35392,-17.28204
-,6339,-93.409607,-25.475002,-18.218113
-,6340,-92.44706,-26.935713,-18.924227
-,6341,-90.801971,-29.316502,-19.398449
-,6342,-88.56057,-31.846441,-19.401627
-,6343,-85.33445,-34.725742,-18.815584
-,6344,-80.629356,-37.760704,-16.643505
-,6345,-74.850502,-40.645473,-13.134832
-,6346,-68.424377,-42.3367,-8.912127
-,6347,-61.656288,-42.72966,-4.430029
-,6348,-55.7253,-41.165958,-0.670866
-,6349,-50.456284,-38.369503,2.045084
-,6350,-46.148037,-34.814167,4.09991
-,6351,-43.018524,-31.545923,4.993897
-,6352,-40.983795,-28.400661,4.81492
-,6353,-41.492985,-26.487587,2.072696
-,6354,-44.474701,-25.818342,-1.363222
-,6355,-48.467049,-25.637356,-2.937925
-,6356,-52.15826,-26.31109,-3.221052
-,6357,-55.530842,-27.506371,-2.838942
-,6358,-58.486595,-28.770994,-2.714555
-,6359,-60.851925,-29.567104,-3.490827
-,6360,-62.723232,-29.640665,-4.926769
-,6361,-64.547592,-29.102013,-6.968012
-,6362,-66.202583,-28.201794,-8.640153
-,6363,-67.927582,-26.971485,-9.859078
-,6364,-69.281471,-25.749472,-10.185553
-,6365,-70.779129,-24.26379,-10.643477
-,6366,-71.946831,-23.490746,-10.878826
-,6367,-73.279205,-23.992496,-11.321781
-,6368,-74.157227,-24.291542,-11.923656
-,6369,-74.8908,-24.867441,-11.939111
-,6370,-75.393135,-25.80555,-12.678787
-,6371,-75.891365,-26.638678,-12.901613
-,6372,-76.204933,-27.308464,-13.224391
-,6373,-76.312019,-27.584711,-13.470514
-,6374,-76.243263,-27.328718,-13.674686
-,6375,-76.136208,-26.642168,-14.113513
-,6376,-75.901779,-25.856075,-14.136643
-,6377,-75.699402,-25.231123,-14.319942
-,6378,-75.524353,-25.371193,-14.821022
-,6379,-75.798065,-25.539406,-15.838925
-,6380,-76.221809,-25.92374,-16.840494
-,6381,-76.701538,-26.72707,-17.814894
-,6382,-76.8936,-27.371235,-18.007444
-,6383,-77.138756,-27.894701,-18.047493
-,6384,-77.253426,-28.158463,-17.659121
-,6385,-77.048813,-28.176729,-17.174051
-,6386,-77.068855,-28.217394,-17.506403
-,6387,-77.682167,-28.620564,-18.474659
-,6388,-78.4347,-28.771093,-19.560066
-,6389,-79.050499,-28.405277,-19.691311
-,6390,-78.483147,-27.900291,-16.674986
-,6391,-77.647964,-27.961214,-12.892932
-,6392,-75.435745,-29.737452,-8.849871
-,6393,-70.522621,-31.566597,-4.153773
-,6394,-66.485146,-29.077284,-1.783947
-,6395,-65.230919,-22.726074,-3.212404
-,6396,-66.039871,-18.954603,-4.779749
-,6397,-67.436043,-16.940119,-5.549225
-,6398,-68.477753,-14.762291,-6.073353
-,6399,-69.623306,-14.248617,-6.119127
-,6400,-70.80175,-14.783463,-6.038586
-,6401,-71.583931,-15.403247,-5.841831
-,6402,-72.309647,-15.670774,-5.482243
-,6403,-73.073509,-15.887575,-5.032798
-,6404,-73.618645,-16.648554,-4.929806
-,6405,-74.134987,-16.925604,-4.522948
-,6406,-74.917572,-17.405319,-4.388016
-,6407,-75.452866,-17.221815,-4.512435
-,6408,-75.951988,-17.155186,-4.617343
-,6409,-76.459274,-16.771296,-4.903849
-,6410,-77.050316,-16.033371,-5.211743
-,6411,-77.411514,-15.213215,-5.590824
-,6412,-77.732552,-14.361773,-5.963206
-,6413,-78.036858,-14.040243,-6.351573
-,6414,-78.423912,-14.013691,-6.410954
-,6415,-78.531555,-14.447557,-6.465248
-,6416,-78.841217,-15.147939,-6.172703
-,6417,-78.957947,-15.821606,-6.095379
-,6418,-78.909561,-16.339731,-5.893573
-,6419,-79.236458,-16.533529,-5.645758
-,6420,-79.485184,-16.387503,-5.832467
-,6421,-79.749863,-16.460337,-5.825267
-,6422,-79.591736,-16.467264,-5.745088
-,6423,-79.594719,-16.739193,-5.845459
-,6424,-79.779503,-17.017973,-5.724157
-,6425,-80.25811,-17.17848,-5.691898
-,6426,-80.232346,-17.638977,-5.733877
-,6427,-80.545128,-18.114386,-5.762679
-,6428,-80.997574,-18.137543,-5.789658
-,6429,-81.443535,-18.435122,-6.068629
-,6430,-82.0849,-18.252121,-6.299897
-,6431,-82.321877,-18.369808,-6.315011
-,6432,-82.981293,-18.173861,-6.47225
-,6433,-83.708649,-17.943077,-6.793221
-,6434,-84.199875,-18.200712,-6.981041
-,6435,-85.017601,-18.489222,-7.120025
-,6436,-85.883018,-18.732086,-7.490435
-,6437,-86.532272,-19.219185,-7.690506
-,6438,-87.384087,-19.269552,-8.036446
-,6439,-88.273209,-19.374645,-8.41816
-,6440,-89.080719,-19.473635,-8.838602
-,6441,-89.88282,-19.524536,-9.394101
-,6442,-90.720482,-19.611547,-9.711983
-,6443,-91.485008,-19.841156,-10.285763
-,6444,-92.103096,-20.099476,-10.945486
-,6445,-92.744095,-20.096289,-11.459916
-,6446,-93.140976,-20.284348,-11.967566
-,6447,-93.420525,-20.486742,-12.619362
-,6448,-93.560074,-20.911806,-13.333187
-,6449,-93.484619,-21.42979,-14.216898
-,6450,-93.352303,-22.02964,-14.993717
-,6451,-93.123291,-22.477081,-16.001036
-,6452,-92.394356,-23.115833,-16.60261
-,6453,-91.258461,-23.941814,-17.227848
-,6454,-89.748253,-25.232718,-17.585152
-,6455,-87.677979,-27.137619,-17.508244
-,6456,-84.599998,-29.141884,-16.830339
-,6457,-80.393631,-31.437227,-15.031116
-,6458,-74.504196,-34.184467,-11.605526
-,6459,-68.853027,-36.106529,-8.071162
-,6460,-62.565163,-37.49004,-3.871296
-,6461,-56.328236,-37.565998,0.060743
-,6462,-50.748528,-35.91396,3.080569
-,6463,-46.012009,-33.050453,4.720308
-,6464,-42.68544,-29.771145,5.114275
-,6465,-40.55032,-26.835842,4.500551
-,6466,-40.385284,-24.644743,2.508802
-,6467,-42.821606,-23.95645,-0.140238
-,6468,-46.22287,-23.894062,-1.416014
-,6469,-49.489792,-24.549576,-1.053089
-,6470,-52.789585,-25.751585,-0.487914
-,6471,-55.710728,-27.238707,0.029384
-,6472,-58.500912,-28.252787,-0.461719
-,6473,-60.919441,-28.682447,-2.054396
-,6474,-63.026699,-28.549726,-4.233008
-,6475,-65.176971,-27.813101,-6.517802
-,6476,-66.753967,-26.556776,-8.392696
-,6477,-68.069443,-24.827892,-9.603933
-,6478,-69.706352,-23.38308,-10.309234
-,6479,-70.935249,-22.297285,-10.571106
-,6480,-72.389175,-22.021534,-11.33445
-,6481,-73.47657,-22.278656,-11.855706
-,6482,-74.201462,-22.552904,-11.79145
-,6483,-74.958252,-23.625004,-12.38797
-,6484,-75.353325,-24.807575,-12.671829
-,6485,-75.481148,-25.799845,-12.552945
-,6486,-75.460571,-26.65906,-12.723601
-,6487,-75.146149,-27.005857,-13.051542
-,6488,-75.015083,-26.798216,-12.949537
-,6489,-74.589432,-26.045292,-12.873446
-,6490,-74.217796,-25.459444,-12.879395
-,6491,-74.217926,-25.054049,-13.31329
-,6492,-74.241104,-24.881912,-14.098477
-,6493,-74.698402,-24.831705,-15.130309
-,6494,-75.120682,-24.937,-16.103273
-,6495,-75.301804,-25.537315,-16.454254
-,6496,-75.679314,-25.691191,-16.580488
-,6497,-75.839035,-25.68144,-16.268448
-,6498,-75.782051,-25.471947,-15.564367
-,6499,-75.738167,-25.543945,-15.157687
-,6500,-76.161484,-26.265976,-15.776172
-,6501,-77.023605,-27.100164,-16.447145
-,6502,-77.758179,-27.651932,-16.740416
-,6503,-77.601212,-27.304884,-14.664146
-,6504,-76.81031,-26.534073,-11.307727
-,6505,-74.894516,-27.208981,-8.683164
-,6506,-71.195213,-28.392088,-5.460119
-,6507,-67.392067,-27.398903,-3.497244
-,6508,-65.943413,-23.000502,-4.414032
-,6509,-65.778931,-19.740196,-5.441827
-,6510,-66.957817,-18.368515,-5.5003
-,6511,-68.208679,-16.737871,-5.940095
-,6512,-69.339867,-15.177547,-6.711169
-,6513,-70.603645,-15.120147,-6.729733
-,6514,-71.823219,-15.693851,-6.518109
-,6515,-72.703995,-16.455868,-6.53602
