File,Frame,X,Y,Z,Reliability
-,2504,0.250826,-0.441463,0.037495,0.98
-,2505,0.249774,-0.448204,0.035651,0.98
-,2506,0.248618,-0.45401,0.033775,1.01
-,2507,0.246866,-0.45926,0.031159,0.87
-,2508,0.245702,-0.462813,0.027657,0.97
-,2509,0.244079,-0.466349,0.022767,1.17
-,2510,0.243414,-0.468354,0.022387,1.2
-,2511,0.243948,-0.460176,0.030321,1.11
-,2512,0.244654,-0.4469,0.039165,0.93
-,2513,0.245775,-0.430216,0.047106,1.23
-,2514,0.24871,-0.410986,0.054961,0.98
-,2515,0.251203,-0.389919,0.062883,0.81
-,2516,0.253522,-0.369169,0.070301,0.69
-,2517,0.255764,-0.349856,0.07677,0.78
-,2518,0.258063,-0.332582,0.081618,0.47
-,2519,0.259346,-0.316867,0.084596,0.64
-,2520,0.258729,-0.301024,0.086849,0.69
-,2521,0.256122,-0.284555,0.088596,0.59
-,2522,0.252512,-0.267032,0.089589,0.61
-,2523,0.247562,-0.248758,0.090283,0.7
-,2524,0.241964,-0.229639,0.09085,1
-,2525,0.236839,-0.210677,0.090718,0.93
-,2526,0.231834,-0.190722,0.090981,0.97
-,2527,0.226817,-0.170568,0.091187,0.74
-,2528,0.223496,-0.150078,0.090792,0.51
-,2529,0.220884,-0.130518,0.0895,0.7
-,2530,0.219442,-0.111122,0.087425,0.64
-,2531,0.218905,-0.092239,0.084467,0.73
-,2532,0.218868,-0.073116,0.081485,0.67
-,2533,0.21952,-0.054123,0.078476,0.71
-,2534,0.221084,-0.034785,0.075484,0.79
-,2535,0.223142,-0.015101,0.073019,0.67
-,2536,0.226092,0.00482,0.070789,0.73
-,2537,0.229324,0.024712,0.06853,0.94
-,2538,0.232715,0.044489,0.067269,0.76
-,2539,0.235844,0.064798,0.067035,0.76
-,2540,0.238653,0.08497,0.06727,1.02
-,2541,0.239975,0.10501,0.06851,0.88
-,2542,0.240947,0.12445,0.069843,0.72
-,2543,0.241317,0.143567,0.071871,0.82
-,2544,0.241175,0.16185,0.074418,0.83
-,2545,0.240921,0.178909,0.077075,0.88
-,2546,0.239574,0.195232,0.080643,1.08
-,2547,0.239099,0.210108,0.084324,1.09
-,2548,0.237773,0.222843,0.088318,1.03
-,2549,0.237174,0.234358,0.092912,1.02
-,2550,0.235856,0.243491,0.098318,0.88
-,2551,0.235045,0.250054,0.104309,0.75
-,2552,0.234097,0.254418,0.110583,0.81
-,2553,0.234324,0.255711,0.116161,0.87
-,2554,0.234926,0.25437,0.120547,0.91
-,2555,0.236391,0.250927,0.122875,0.84
-,2556,0.238752,0.245176,0.12339,0.84
-,2557,0.243187,0.237302,0.121102,0.82
-,2558,0.251897,0.228461,0.112535,0.7
-,2559,0.259196,0.221457,0.100824,0.91
-,2560,0.262661,0.216293,0.088428,0.9
-,2561,0.261267,0.2081,0.080016,0.89
-,2562,0.259963,0.19733,0.075282,0.77
-,2563,0.262478,0.186344,0.071169,0.92
-,2564,0.265911,0.175647,0.065153,1.01
-,2565,0.266329,0.165676,0.061006,1.05
-,2566,0.267175,0.15549,0.058459,1.06
-,2567,0.268312,0.145528,0.055436,1.01
-,2568,0.268584,0.13566,0.05311,1.09
-,2569,0.269311,0.125624,0.051395,1.24
-,2570,0.269258,0.115441,0.050106,1.07
-,2571,0.269288,0.105104,0.04907,1.18
-,2572,0.269465,0.094883,0.048287,1.09
-,2573,0.269521,0.084208,0.047396,1.13
-,2574,0.269707,0.073887,0.046834,1.16
-,2575,0.269827,0.063258,0.046065,1.22
-,2576,0.269836,0.052592,0.045479,1.21
-,2577,0.269486,0.042,0.044843,0.88
-,2578,0.26958,0.031365,0.044693,0.87
-,2579,0.269678,0.020924,0.04448,0.95
-,2580,0.269677,0.01055,0.044231,0.87
-,2581,0.26961,0.000103,0.044085,0.91
-,2582,0.269564,-0.010622,0.044009,0.89
-,2583,0.269647,-0.021197,0.043893,0.92
-,2584,0.269767,-0.032058,0.043726,0.94
-,2585,0.269772,-0.043104,0.04369,0.93
-,2586,0.270144,-0.053839,0.043575,0.87
-,2587,0.269973,-0.065074,0.043344,0.84
-,2588,0.270027,-0.076467,0.043321,0.84
-,2589,0.269939,-0.088273,0.042964,0.73
-,2590,0.269931,-0.099781,0.042998,0.78
-,2591,0.269989,-0.111149,0.042924,0.8
-,2592,0.270067,-0.122745,0.042658,0.74
-,2593,0.26996,-0.134327,0.042522,0.78
-,2594,0.270012,-0.145756,0.042536,1.01
-,2595,0.269897,-0.157305,0.042439,1
-,2596,0.269941,-0.169094,0.04238,0.95
-,2597,0.270127,-0.180874,0.042138,0.92
-,2598,0.270223,-0.192704,0.041995,0.91
-,2599,0.270197,-0.20451,0.041949,1.27
-,2600,0.270437,-0.216497,0.041561,0.91
-,2601,0.270266,-0.22879,0.041419,0.97
-,2602,0.270331,-0.241019,0.041339,1.03
-,2603,0.270279,-0.253284,0.041174,0.98
-,2604,0.270319,-0.265815,0.04095,1.27
-,2605,0.270524,-0.278471,0.040804,0.91
-,2606,0.270658,-0.291323,0.040642,0.94
-,2607,0.270762,-0.304212,0.040529,1.05
-,2608,0.270838,-0.317275,0.040316,0.86
-,2609,0.270928,-0.330177,0.040197,0.93
-,2610,0.270734,-0.343448,0.040024,0.93
-,2611,0.270894,-0.356663,0.040045,0.96
-,2612,0.270951,-0.370227,0.039914,0.78
-,2613,0.27095,-0.38357,0.040065,0.98
-,2614,0.270635,-0.397195,0.040396,0.96
-,2615,0.270419,-0.4105,0.040829,0.97
-,2616,0.269569,-0.422595,0.040163,0.96
-,2617,0.268806,-0.4333,0.038791,1.04
-,2618,0.268159,-0.441514,0.036658,0.78
-,2619,0.267315,-0.447179,0.03476,0.85
-,2620,0.266417,-0.45181,0.032922,0.92
-,2621,0.2646,-0.455085,0.030067,1.05
-,2622,0.263144,-0.458027,0.025819,1
-,2623,0.26234,-0.460961,0.022377,0.88
-,2624,0.263492,-0.455786,0.029166,0.96
-,2625,0.264531,-0.441306,0.040634,0.9
-,2626,0.267472,-0.42454,0.050691,1.02
-,2627,0.271441,-0.405376,0.060903,0.73
-,2628,0.275553,-0.38538,0.070377,0.86
-,2629,0.278951,-0.364836,0.079381,0.82
-,2630,0.281405,-0.3446,0.087977,0.73
-,2631,0.284425,-0.326574,0.094219,0.46
-,2632,0.286448,-0.310451,0.097855,0.68
-,2633,0.287033,-0.294842,0.100021,0.65
-,2634,0.285183,-0.277195,0.102267,0.61
-,2635,0.282133,-0.258041,0.103425,0.45
-,2636,0.277457,-0.237087,0.104387,0.67
-,2637,0.271929,-0.215593,0.104469,0.7
-,2638,0.265875,-0.192712,0.10429,0.77
-,2639,0.259475,-0.17063,0.103272,0.91
-,2640,0.252688,-0.147189,0.102317,0.78
-,2641,0.24574,-0.123367,0.101493,0.68
-,2642,0.239462,-0.098717,0.100902,0.59
-,2643,0.234825,-0.074183,0.100156,0.69
-,2644,0.23178,-0.049631,0.099851,0.61
-,2645,0.230544,-0.024875,0.099382,0.74
-,2646,0.230333,-0.000335,0.099809,0.72
-,2647,0.230968,0.023866,0.10007,0.85
-,2648,0.232271,0.04754,0.101147,0.8
-,2649,0.234225,0.07036,0.102847,0.76
-,2650,0.236989,0.092058,0.104999,0.7
-,2651,0.240523,0.11229,0.107439,1.01
-,2652,0.243528,0.131139,0.110239,0.75
-,2653,0.24612,0.14796,0.113585,0.81
-,2654,0.247067,0.162969,0.117196,0.72
-,2655,0.245847,0.176097,0.120976,1.13
-,2656,0.243008,0.187031,0.124453,0.88
-,2657,0.237993,0.195939,0.127098,0.89
-,2658,0.232474,0.202229,0.12833,0.85
-,2659,0.226777,0.205881,0.128149,0.94
-,2660,0.222188,0.206708,0.126085,0.88
-,2661,0.219631,0.204866,0.122279,0.9
-,2662,0.219354,0.200541,0.117482,0.74
-,2663,0.22337,0.193391,0.109597,0.93
-,2664,0.230926,0.185651,0.098152,0.92
-,2665,0.239054,0.177081,0.086917,0.92
-,2666,0.245809,0.169122,0.076523,0.81
-,2667,0.248246,0.159185,0.067575,0.76
-,2668,0.249793,0.149283,0.0616,0.9
-,2669,0.250289,0.137302,0.061608,0.91
-,2670,0.250457,0.126712,0.059386,0.9
-,2671,0.250934,0.115994,0.057113,0.86
-,2672,0.251022,0.105313,0.055331,0.81
-,2673,0.251285,0.094841,0.053777,0.91
-,2674,0.251462,0.084344,0.05238,0.9
-,2675,0.251469,0.073444,0.051207,0.79
-,2676,0.251577,0.062904,0.050417,0.94
-,2677,0.251654,0.052338,0.049562,0.84
-,2678,0.251595,0.04189,0.048945,0.89
-,2679,0.251748,0.031456,0.048494,0.86
-,2680,0.251832,0.021066,0.048184,0.93
-,2681,0.251877,0.010463,0.047908,0.84
-,2682,0.251936,-0.000037,0.047535,0.86
-,2683,0.251966,-0.010827,0.047214,0.91
-,2684,0.251913,-0.021628,0.047018,0.88
-,2685,0.251928,-0.032613,0.046752,0.88
-,2686,0.251926,-0.043827,0.046449,0.9
-,2687,0.251926,-0.055043,0.046227,0.93
-,2688,0.251966,-0.066315,0.045985,0.94
-,2689,0.252407,-0.077471,0.045956,0.77
-,2690,0.252437,-0.088979,0.045543,0.79
-,2691,0.25255,-0.10078,0.045106,0.79
-,2692,0.252553,-0.112369,0.04491,0.75
-,2693,0.252496,-0.124199,0.044737,0.79
-,2694,0.252575,-0.135883,0.044495,0.83
-,2695,0.252595,-0.147702,0.044304,0.79
-,2696,0.252622,-0.159737,0.043972,0.75
-,2697,0.252654,-0.171609,0.04381,0.79
-,2698,0.252638,-0.183365,0.04378,0.89
-,2699,0.252723,-0.195127,0.043542,0.98
-,2700,0.252733,-0.207206,0.043475,0.92
-,2701,0.252805,-0.21923,0.042998,0.82
-,2702,0.252904,-0.23119,0.042939,0.9
-,2703,0.25292,-0.243507,0.042777,0.93
-,2704,0.252951,-0.255743,0.042534,0.97
-,2705,0.253047,-0.268081,0.042416,0.88
-,2706,0.253109,-0.280703,0.042066,0.79
-,2707,0.253002,-0.29326,0.04194,0.84
-,2708,0.253192,-0.305619,0.04176,0.95
-,2709,0.253331,-0.31824,0.041594,0.97
-,2710,0.253601,-0.330918,0.04149,1.06
-,2711,0.253805,-0.343858,0.04131,0.9
-,2712,0.253714,-0.356536,0.041007,0.93
-,2713,0.253638,-0.369567,0.041005,0.86
-,2714,0.253806,-0.382598,0.040789,0.94
-,2715,0.253635,-0.395734,0.040531,0.87
-,2716,0.253841,-0.408787,0.04059,0.86
-,2717,0.254008,-0.422064,0.040618,0.95
-,2718,0.253971,-0.435399,0.040804,1.14
-,2719,0.25394,-0.449086,0.040651,0.99
-,2720,0.253308,-0.462276,0.040883,1.02
-,2721,0.253405,-0.475506,0.040386,1.15
-,2722,0.252536,-0.486102,0.039742,1.03
-,2723,0.251668,-0.494629,0.038529,1.05
-,2724,0.251045,-0.502375,0.036812,1.03
-,2725,0.250297,-0.508147,0.035098,0.94
-,2726,0.249495,-0.513624,0.033314,0.96
-,2727,0.248496,-0.518272,0.031066,1.11
-,2728,0.24743,-0.522572,0.027755,0.91
-,2729,0.246212,-0.525471,0.02264,1.1
-,2730,0.245055,-0.525971,0.019895,1.16
-,2731,0.246391,-0.513331,0.02737,1.04
-,2732,0.247642,-0.493839,0.036471,0.8
-,2733,0.250412,-0.471744,0.044714,0.83
-,2734,0.25335,-0.447831,0.053018,0.85
-,2735,0.256417,-0.42362,0.060809,0.77
-,2736,0.25781,-0.399668,0.067565,0.84
-,2737,0.257726,-0.375782,0.073826,1.13
-,2738,0.25712,-0.352233,0.079019,1.17
-,2739,0.256227,-0.329525,0.082839,0.68
-,2740,0.253853,-0.306134,0.086349,0.66
-,2741,0.250781,-0.282483,0.089494,0.79
-,2742,0.246607,-0.258693,0.091813,0.8
-,2743,0.241347,-0.234722,0.094232,0.86
-,2744,0.235238,-0.210594,0.096642,0.78
-,2745,0.229286,-0.186837,0.098223,0.8
-,2746,0.22351,-0.163263,0.099845,1.02
-,2747,0.218628,-0.139877,0.100775,0.69
-,2748,0.214293,-0.11667,0.101273,0.71
-,2749,0.210468,-0.093289,0.101848,0.73
-,2750,0.207716,-0.069897,0.102259,0.78
-,2751,0.206316,-0.04606,0.102875,0.88
-,2752,0.206354,-0.022369,0.103761,0.83
-,2753,0.207526,0.001253,0.104443,0.83
-,2754,0.209187,0.024943,0.105367,0.83
-,2755,0.211287,0.048115,0.106999,0.81
-,2756,0.21331,0.070659,0.109221,0.73
-,2757,0.215524,0.092923,0.112314,0.83
-,2758,0.217763,0.113696,0.11553,0.87
-,2759,0.219334,0.133049,0.118356,0.71
-,2760,0.220533,0.151102,0.121223,0.85
-,2761,0.220709,0.167541,0.124048,0.79
-,2762,0.220332,0.18157,0.127521,0.9
-,2763,0.219358,0.193229,0.131073,0.83
-,2764,0.217839,0.20194,0.134098,0.72
-,2765,0.216432,0.208144,0.136237,0.85
-,2766,0.215231,0.211446,0.136827,0.78
-,2767,0.214801,0.2119,0.135692,0.7
-,2768,0.215506,0.209875,0.133041,0.79
-,2769,0.217455,0.205155,0.127501,0.84
-,2770,0.223227,0.198853,0.117046,0.82
-,2771,0.229197,0.191356,0.104186,0.83
-,2772,0.234758,0.185452,0.090698,0.89
-,2773,0.237704,0.178601,0.076637,0.84
-,2774,0.241956,0.171016,0.064141,1
-,2775,0.242647,0.160036,0.062532,0.98
-,2776,0.24237,0.147172,0.063399,0.92
-,2777,0.241783,0.137144,0.060755,0.92
-,2778,0.242166,0.125967,0.059942,0.84
-,2779,0.242221,0.115059,0.058873,0.82
-,2780,0.242138,0.104372,0.057703,0.9
-,2781,0.242224,0.094099,0.056674,0.83
-,2782,0.242325,0.083467,0.055583,0.96
-,2783,0.242391,0.07288,0.05468,1.17
-,2784,0.242504,0.062475,0.053646,1.24
-,2785,0.242455,0.051665,0.053221,1.18
-,2786,0.242403,0.041612,0.052709,1.24
-,2787,0.242606,0.031068,0.052248,0.81
-,2788,0.242458,0.02062,0.051927,0.83
-,2789,0.24254,0.009959,0.05156,0.86
-,2790,0.242564,-0.00047,0.051211,0.88
-,2791,0.242789,-0.011338,0.050918,1.06
-,2792,0.242554,-0.022253,0.050328,0.89
-,2793,0.242727,-0.03357,0.049855,0.84
-,2794,0.242913,-0.044617,0.049346,0.92
-,2795,0.242958,-0.056116,0.048893,0.9
-,2796,0.243178,-0.067648,0.048343,0.82
-,2797,0.243404,-0.079066,0.048006,1.17
-,2798,0.243872,-0.090601,0.047435,0.9
-,2799,0.243946,-0.102445,0.047126,1.08
-,2800,0.244064,-0.11429,0.046626,0.93
-,2801,0.243708,-0.126644,0.046202,0.71
-,2802,0.24386,-0.138478,0.04606,0.7
-,2803,0.244035,-0.15069,0.0458,0.77
-,2804,0.243996,-0.16266,0.045648,0.91
-,2805,0.244215,-0.174845,0.045362,0.81
-,2806,0.243902,-0.186512,0.045418,1.1
-,2807,0.244249,-0.198602,0.045149,0.98
-,2808,0.244297,-0.210577,0.044863,0.95
-,2809,0.244357,-0.222912,0.044461,0.74
-,2810,0.244265,-0.234689,0.04423,0.88
-,2811,0.244517,-0.246761,0.043938,0.94
-,2812,0.244518,-0.258964,0.043657,0.92
-,2813,0.244618,-0.27134,0.043293,0.98
-,2814,0.244396,-0.283512,0.043021,1.05
-,2815,0.244725,-0.29596,0.042642,0.95
-,2816,0.244975,-0.308547,0.042425,0.93
-,2817,0.245079,-0.320937,0.042269,0.97
-,2818,0.245268,-0.333681,0.04218,1.14
-,2819,0.245119,-0.346806,0.041575,0.78
-,2820,0.245275,-0.359402,0.041757,1.02
-,2821,0.245286,-0.372369,0.041567,1.02
-,2822,0.245223,-0.385325,0.041367,1.11
-,2823,0.246096,-0.398938,0.040812,0.91
-,2824,0.245973,-0.411756,0.04087,1.02
-,2825,0.245798,-0.425034,0.040885,1.23
-,2826,0.24626,-0.438294,0.040643,1.04
-,2827,0.2461,-0.45109,0.04073,1.04
-,2828,0.24579,-0.463426,0.040927,0.97
-,2829,0.245218,-0.474706,0.04087,1.1
-,2830,0.245121,-0.486289,0.03985,0.98
-,2831,0.244399,-0.494966,0.039456,0.95
-,2832,0.243489,-0.503188,0.037548,1.17
-,2833,-1,,,
-,2834,0.242114,-0.515483,0.034047,0.88
-,2835,0.240906,-0.520452,0.032354,0.99
-,2836,0.239554,-0.524695,0.029585,1.21
-,2837,0.238993,-0.528795,0.02544,1.1
-,2838,0.237844,-0.532671,0.02023,0.85
-,2839,0.237005,-0.527963,0.023708,1.25
-,2840,0.23729,-0.512883,0.032989,0.94
-,2841,0.23869,-0.494446,0.041863,0.99
-,2842,0.241123,-0.474207,0.049916,1
-,2843,0.244375,-0.454759,0.055986,0.86
-,2844,0.246789,-0.435717,0.061015,0.96
-,2845,0.249594,-0.418018,0.064164,0.95
-,2846,0.251538,-0.400311,0.066512,0.74
-,2847,0.252605,-0.381514,0.068153,0.69
-,2848,0.252975,-0.360972,0.069474,0.78
-,2849,0.252706,-0.339082,0.070627,0.49
-,2850,0.252076,-0.315471,0.071486,0.79
-,2851,0.251743,-0.291335,0.071701,0.86
-,2852,0.250987,-0.266963,0.071536,0.47
-,2853,0.249269,-0.241579,0.070849,0.72
-,2854,0.246655,-0.216029,0.070073,0.67
-,2855,0.243584,-0.190455,0.068475,0.74
-,2856,0.239725,-0.164083,0.067259,0.63
-,2857,0.235512,-0.137707,0.066026,0.77
-,2858,0.230927,-0.111296,0.064705,0.75
-,2859,0.226299,-0.084254,0.063552,0.78
-,2860,0.221821,-0.057076,0.063302,0.88
-,2861,0.217908,-0.029579,0.063273,0.79
-,2862,0.214324,-0.002044,0.064305,0.93
-,2863,0.211333,0.025853,0.06627,0.88
-,2864,0.2088,0.053387,0.069301,0.75
-,2865,0.206878,0.081147,0.073889,0.88
-,2866,0.205675,0.108022,0.079652,0.83
-,2867,0.205099,0.133664,0.086555,0.83
-,2868,0.205053,0.157738,0.09424,0.86
-,2869,0.205487,0.179916,0.102687,0.87
-,2870,0.206209,0.199555,0.111578,0.8
-,2871,0.206881,0.216325,0.121173,0.85
-,2872,0.208506,0.22974,0.130158,0.79
-,2873,0.210147,0.239979,0.138163,0.7
-,2874,0.212473,0.246859,0.144105,0.79
-,2875,0.214333,0.250608,0.147492,0.89
-,2876,0.215947,0.251383,0.148101,0.81
-,2877,0.217762,0.249032,0.146134,0.83
-,2878,0.221694,0.24299,0.139715,0.78
-,2879,0.228782,0.236408,0.128369,0.88
-,2880,0.234919,0.230692,0.115094,0.77
-,2881,0.238359,0.227343,0.101333,0.61
-,2882,0.238649,0.221661,0.089169,0.89
-,2883,0.237141,0.214611,0.078265,0.86
-,2884,0.238722,0.205967,0.069182,0.6
-,2885,0.243598,0.196143,0.062935,1.11
-,2886,0.244128,0.185029,0.061633,1.09
-,2887,0.243096,0.17346,0.060945,0.75
-,2888,0.243956,0.16306,0.059147,1.18
-,2889,0.244204,0.152226,0.057915,1.12
-,2890,0.244468,0.141613,0.056484,0.95
-,2891,0.244821,0.131225,0.055543,1.1
-,2892,0.24481,0.12088,0.054639,1.07
-,2893,0.245053,0.110354,0.053589,1.2
-,2894,0.245069,0.099803,0.052709,1.16
-,2895,0.245231,0.089004,0.051795,1.16
-,2896,0.245172,0.078051,0.051048,1.09
-,2897,0.245749,0.067483,0.050249,1.28
-,2898,0.246017,0.056676,0.04984,1.24
-,2899,0.245864,0.045892,0.049355,1.21
-,2900,0.246049,0.035277,0.048974,1.24
-,2901,0.246201,0.024567,0.04859,1.24
-,2902,0.246229,0.013798,0.048238,1
-,2903,0.2463,0.003136,0.048054,1.25
-,2904,0.246422,-0.007783,0.047846,1.16
-,2905,0.246568,-0.018483,0.047559,1.16
-,2906,0.246555,-0.029584,0.04735,1.26
-,2907,0.246547,-0.040762,0.047162,1.21
-,2908,0.246676,-0.05191,0.046909,1.15
-,2909,0.246435,-0.063295,0.046612,1.21
-,2910,0.246737,-0.074557,0.046272,0.73
-,2911,0.246837,-0.086112,0.046014,1.17
-,2912,0.24698,-0.097733,0.045801,0.89
-,2913,0.247032,-0.109586,0.04523,1.16
-,2914,0.246886,-0.121537,0.045044,1.14
-,2915,0.246987,-0.133452,0.044888,1.15
-,2916,0.247155,-0.145293,0.044571,0.84
-,2917,0.24699,-0.15728,0.044323,0.76
-,2918,0.247196,-0.168912,0.04433,1.22
-,2919,0.247266,-0.180817,0.04417,1.01
-,2920,0.24735,-0.19262,0.043925,1.27
-,2921,0.247445,-0.204624,0.043674,0.94
-,2922,0.247373,-0.216838,0.043425,0.75
-,2923,0.247387,-0.228445,0.043295,1.27
-,2924,0.247415,-0.240409,0.043091,1.26
-,2925,0.247491,-0.252434,0.042806,1
-,2926,0.247343,-0.264523,0.042544,0.9
-,2927,0.247446,-0.276627,0.042391,1.27
-,2928,0.247438,-0.288737,0.042244,1.23
-,2929,0.246968,-0.300832,0.041962,1.05
-,2930,0.247551,-0.313307,0.041727,1.26
-,2931,0.24753,-0.325679,0.041525,0.96
-,2932,0.247492,-0.338218,0.041343,0.98
-,2933,0.247747,-0.351056,0.040912,1.23
-,2934,0.24793,-0.363703,0.040815,0.99
-,2935,0.247843,-0.376609,0.04067,1.14
-,2936,0.247942,-0.38959,0.040451,1.19
-,2937,0.248151,-0.402855,0.040083,0.69
-,2938,0.24839,-0.415819,0.040061,1.19
-,2939,0.248428,-0.429043,0.03993,0.92
-,2940,0.248404,-0.442346,0.039971,0.95
-,2941,0.248286,-0.456091,0.040121,0.96
-,2942,0.247895,-0.469587,0.04033,0.87
-,2943,0.247389,-0.482431,0.040345,1.21
-,2944,0.246708,-0.49339,0.0399,0.96
-,2945,0.246034,-0.502942,0.038207,1.19
-,2946,0.245326,-0.509766,0.036616,0.99
-,2947,0.244914,-0.51567,0.034637,0.94
-,2948,0.244409,-0.520988,0.032972,0.86
-,2949,0.243649,-0.525612,0.030892,1.07
-,2950,0.243443,-0.530654,0.02646,0.97
-,2951,0.241978,-0.533856,0.022501,1.27
-,2952,0.240276,-0.537234,0.017784,1.23
-,2953,0.240066,-0.527246,0.023374,1.12
-,2954,0.240495,-0.509347,0.03088,1.05
-,2955,0.241765,-0.488364,0.036803,0.9
-,2956,0.244069,-0.464047,0.042783,0.89
-,2957,0.246923,-0.438746,0.047766,0.95
-,2958,0.24864,-0.412902,0.052322,0.79
-,2959,0.249802,-0.386502,0.055567,1.02
-,2960,0.250942,-0.361085,0.057382,0.77
-,2961,0.251555,-0.335613,0.058442,0.67
-,2962,0.252495,-0.309705,0.058149,0.83
-,2963,0.25345,-0.283417,0.057827,0.75
-,2964,0.254847,-0.25641,0.056782,0.56
-,2965,0.256531,-0.228363,0.055009,0.78
-,2966,0.257856,-0.199226,0.05368,0.63
-,2967,0.258916,-0.169126,0.052389,0.74
-,2968,0.259331,-0.138464,0.051536,0.74
-,2969,0.259297,-0.106964,0.051121,0.89
-,2970,0.258682,-0.075955,0.050963,0.67
-,2971,0.258068,-0.044236,0.050771,0.72
-,2972,0.257024,-0.012934,0.051468,0.9
-,2973,0.255854,0.018505,0.052401,0.84
-,2974,0.254335,0.049883,0.054335,0.9
-,2975,0.252996,0.080811,0.056734,0.73
-,2976,0.251586,0.112012,0.061083,0.72
-,2977,0.250509,0.142402,0.067058,0.8
-,2978,0.249693,0.171341,0.075447,0.77
-,2979,0.24913,0.19859,0.086085,0.84
-,2980,0.24902,0.223366,0.098303,0.74
-,2981,0.249451,0.245128,0.110985,1.05
-,2982,0.251422,0.26338,0.12392,0.94
-,2983,0.254382,0.277569,0.135909,0.82
-,2984,0.258827,0.287919,0.145493,0.78
-,2985,0.262975,0.295175,0.151936,0.84
-,2986,0.266306,0.299335,0.155317,0.83
-,2987,0.269384,0.299705,0.155054,0.97
-,2988,0.272934,0.296491,0.151244,0.73
-,2989,0.278183,0.290416,0.143902,0.79
-,2990,0.286221,0.282454,0.132995,0.93
-,2991,0.294788,0.275296,0.120489,0.89
-,2992,0.304926,0.269037,0.108874,0.91
-,2993,0.313149,0.264967,0.096013,0.77
-,2994,0.316752,0.25988,0.08188,0.87
-,2995,0.315991,0.254432,0.067878,0.71
-,2996,0.318349,0.245241,0.063181,0.93
-,2997,0.319764,0.234466,0.063214,0.85
-,2998,0.319777,0.225728,0.060665,0.97
-,2999,0.319868,0.217003,0.058637,1.02
-,3000,0.320605,0.207394,0.057152,1.03
-,3001,0.320818,0.197073,0.05591,0.9
-,3002,0.321198,0.186621,0.055162,1.03
-,3003,0.321257,0.175726,0.054278,0.99
-,3004,0.321343,0.165118,0.053389,0.95
-,3005,0.321443,0.154501,0.052562,1.09
-,3006,0.321566,0.143893,0.052019,1.06
-,3007,0.321639,0.133301,0.05139,1.12
-,3008,0.321659,0.122535,0.050882,1.08
-,3009,0.321692,0.111756,0.050373,1.25
-,3010,0.321929,0.10093,0.049828,1.05
-,3011,0.322019,0.089741,0.049113,1.26
-,3012,0.32197,0.078708,0.048634,1.18
-,3013,0.322575,0.067886,0.048024,1.25
-,3014,0.322329,0.05694,0.048145,1.03
-,3015,0.322068,0.046056,0.048235,1.23
-,3016,0.32212,0.035786,0.048345,1.24
-,3017,0.321775,0.025271,0.048075,1.09
-,3018,0.322086,0.015027,0.04821,1.16
-,3019,0.322111,0.004727,0.048108,1.17
-,3020,0.322051,-0.00566,0.048154,1.24
-,3021,0.32209,-0.016233,0.048181,1.28
-,3022,0.321879,-0.026902,0.048181,1.24
-,3023,0.322215,-0.03763,0.048073,1.26
-,3024,0.322517,-0.048338,0.04783,0.93
-,3025,0.322749,-0.059363,0.047982,1.27
-,3026,0.3227,-0.070564,0.047756,1.18
-,3027,0.322683,-0.082123,0.047376,1.16
-,3028,0.322816,-0.093494,0.047297,1.19
-,3029,0.322428,-0.10547,0.047013,1.27
-,3030,0.322438,-0.117146,0.046893,0.96
-,3031,0.322419,-0.128645,0.047122,1.08
-,3032,0.322975,-0.140335,0.046954,1.01
-,3033,0.322246,-0.151986,0.046624,1.2
-,3034,0.322552,-0.163694,0.046421,1.1
-,3035,0.322887,-0.175829,0.04584,1.14
-,3036,0.322418,-0.187734,0.045577,1.18
-,3037,0.322579,-0.199397,0.045392,1.25
-,3038,0.322619,-0.211414,0.045165,1.23
-,3039,0.323068,-0.223447,0.044911,1.16
-,3040,0.322988,-0.235614,0.04465,1.08
-,3041,0.322874,-0.248023,0.044147,0.62
-,3042,0.323241,-0.259841,0.043893,1.12
-,3043,0.323635,-0.272059,0.043608,1.13
-,3044,0.324,-0.28417,0.04328,0.96
-,3045,0.324313,-0.296813,0.04274,1.22
-,3046,0.324182,-0.308932,0.042649,1.11
-,3047,0.324146,-0.321428,0.042544,1.08
-,3048,0.324334,-0.333993,0.042299,1.03
-,3049,0.32435,-0.346718,0.041993,1.09
-,3050,0.324759,-0.359662,0.041731,1.21
-,3051,0.324782,-0.37303,0.041139,1.12
-,3052,0.324551,-0.386219,0.040986,0.97
-,3053,0.325488,-0.399335,0.040895,1.09
-,3054,0.325161,-0.412713,0.040956,0.86
-,3055,0.324735,-0.426244,0.041099,1.26
-,3056,0.324142,-0.439907,0.041168,0.73
-,3057,0.323485,-0.452749,0.041011,0.76
-,3058,0.323197,-0.464654,0.040301,0.99
-,3059,-1,,,
-,3060,0.321629,-0.482534,0.037754,1.21
-,3061,0.320634,-0.488556,0.036079,0.87
-,3062,0.319546,-0.493869,0.034721,1.01
-,3063,0.318446,-0.498755,0.033002,0.92
-,3064,0.316643,-0.503138,0.02982,0.84
-,3065,0.314139,-0.506087,0.02539,0.95
-,3066,0.311199,-0.509095,0.019485,1.02
-,3067,0.307435,-0.502125,0.021582,1.08
-,3068,0.303418,-0.48395,0.028772,0.87
-,3069,0.298552,-0.460945,0.034774,0.99
-,3070,0.294783,-0.436459,0.039302,0.86
-,3071,0.289843,-0.409634,0.044529,1.02
-,3072,0.284897,-0.382748,0.048119,1.12
